NU_ANO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_ESCOLA,NU_NOTA_REDACAO,TP_ST_CONCLUSAO
2019,443.8,565.7,544.9,413.1,1,620,1
2019,433.3,515.8,533.3,453.3,1,380,1
2019,556.4,610.3,579.0,525.3,1,780,1
2019,480.8,449.5,553.3,584.3,1,600,1
2019,496.5,598.6,500.0,670.9,2,840,2
2019,390.7,391.3,435.5,470.5,1,240,3
2019,474.1,446.8,456.0,465.2,2,0,2
2019,590.3,524.5,526.4,469.8,1,440,1
2019,609.7,587.7,588.6,753.6,3,860,2
2019,516.2,564.6,564.3,567.4,1,760,3
2019,419.9,565.2,520.3,482.0,1,580,1
2019,488.9,460.9,521.5,530.7,1,600,1
2019,402.5,433.8,516.4,408.1,2,460,2
2019,468.2,521.1,576.9,636.3,1,740,1
2019,418.4,453.5,528.6,487.3,1,360,1
2019,542.1,588.3,567.7,534.2,1,720,1
2019,464.8,418.2,503.4,488.0,1,500,1
2019,450.7,522.4,548.3,509.9,3,580,2
2019,500.1,521.4,554.8,583.5,2,600,2
2019,571.9,546.4,530.6,690.6,1,620,1
2019,573.5,611.4,624.3,616.3,1,920,1
2019,489.3,446.3,471.5,472.3,1,240,1
2019,381.6,450.3,455.5,547.4,1,560,1
2019,471.9,418.5,504.4,427.1,2,580,2
2019,617.9,639.2,607.0,669.6,3,720,2
2019,455.9,422.3,525.2,536.9,1,380,1
2019,517.8,477.0,494.1,404.6,1,580,1
2019,410.8,426.8,450.5,449.4,2,520,2
2019,353.8,520.0,463.4,422.8,2,700,2
2019,424.5,382.4,475.3,511.3,1,500,3
2019,536.7,583.5,568.0,519.3,1,600,1
2019,404.5,508.3,358.2,471.4,1,520,1
2019,502.4,561.8,546.4,496.7,2,760,2
2019,441.5,475.6,529.0,387.8,1,580,1
2019,620.8,677.9,628.7,730.0,1,940,3
2019,490.1,602.1,598.1,551.2,1,600,1
2019,522.4,535.9,497.9,438.4,1,600,1
2019,385.4,432.7,508.9,444.4,1,480,1
2019,501.5,561.2,516.6,478.7,2,480,2
2019,370.1,398.6,464.5,548.7,2,460,2
2019,396.8,471.9,558.0,458.2,1,540,1
2019,367.8,493.0,538.7,493.3,1,600,1
2019,534.0,594.5,560.8,496.1,3,840,2
2019,600.1,608.1,617.6,719.2,3,900,2
2019,472.0,504.0,538.7,595.5,1,680,1
2019,423.2,436.4,437.6,537.5,1,360,1
2019,428.1,516.4,495.2,456.8,1,560,1
2019,396.1,502.9,515.1,520.5,1,800,1
2019,455.2,429.6,469.5,533.2,1,760,3
2019,420.0,467.7,355.1,436.8,1,380,1
2019,557.8,577.4,569.4,487.8,1,640,1
2019,507.5,529.3,503.2,640.1,1,640,1
2019,490.6,580.5,557.7,663.8,1,660,3
2019,596.8,583.4,586.4,693.0,1,720,3
2019,428.8,434.1,535.0,485.3,1,540,1
2019,538.9,574.6,563.9,551.5,1,480,3
2019,385.3,357.8,418.8,359.3,1,320,3
2019,393.9,621.4,570.1,437.2,1,840,3
2019,482.7,549.7,547.4,478.5,1,320,1
2019,388.9,464.9,520.2,368.3,1,400,1
2019,463.7,443.7,520.8,409.7,1,640,1
2019,623.5,678.5,661.4,833.8,1,880,1
2019,590.1,480.5,571.4,594.5,3,600,2
2019,465.2,536.5,532.1,474.0,1,360,1
2019,614.9,631.5,583.6,801.0,1,840,3
2019,576.6,601.5,561.0,590.0,1,960,1
2019,573.5,606.6,575.7,604.6,1,720,1
2019,501.8,561.1,554.7,634.0,2,720,2
2019,481.1,490.7,540.2,603.8,1,520,1
2019,453.2,520.6,539.4,361.7,1,640,1
2019,461.7,457.5,544.5,562.8,1,780,3
2019,408.2,616.7,593.6,633.7,1,660,1
2019,663.6,691.7,634.6,740.1,1,760,1
2019,474.5,372.6,432.2,494.9,1,620,1
2019,552.4,479.2,511.6,465.8,1,720,3
2019,430.1,507.6,517.1,481.9,2,620,2
2019,374.4,438.2,517.2,699.9,2,780,2
2019,561.2,590.5,599.9,476.3,1,640,1
2019,453.6,551.2,513.9,564.8,2,260,2
2019,456.7,460.7,454.0,423.5,2,600,2
2019,469.0,572.9,505.4,455.5,2,700,2
2019,581.7,590.0,626.5,562.8,2,660,2
2019,524.8,585.9,591.5,652.9,2,640,2
2019,521.7,532.0,512.7,476.9,2,300,2
2019,491.9,460.6,570.4,425.8,1,560,3
2019,373.7,431.7,472.7,389.6,2,260,2
2019,588.6,599.1,599.6,673.9,1,840,1
2019,481.0,442.8,483.2,425.7,1,580,1
2019,388.6,358.6,329.7,379.2,1,440,1
2019,450.1,548.6,543.1,691.2,1,680,1
2019,517.7,560.6,556.0,602.7,2,580,2
2019,373.1,517.3,518.2,586.1,2,560,2
2019,404.0,325.3,503.8,526.3,1,600,1
2019,589.5,642.0,579.6,553.4,1,920,1
2019,538.5,502.2,552.5,591.6,1,580,1
2019,417.1,435.7,481.8,463.7,2,640,2
2019,599.4,626.7,614.6,696.0,1,880,3
2019,576.6,585.7,629.1,666.3,2,900,2
2019,440.3,396.2,470.7,363.1,1,420,1
2019,518.3,384.2,582.1,637.9,2,520,2
2019,463.2,428.0,429.8,417.6,2,280,2
2019,387.9,432.6,467.2,391.4,1,580,3
2019,519.1,568.2,586.7,642.1,1,760,1
2019,428.9,464.8,489.7,397.7,1,460,1
2019,519.1,624.2,586.2,767.6,1,540,1
2019,581.4,568.4,537.6,475.2,1,520,1
2019,344.0,445.9,466.3,371.9,2,560,2
2019,380.5,474.1,394.3,385.9,2,540,2
2019,366.6,495.6,499.2,437.4,2,500,2
2019,423.1,519.1,527.1,508.6,1,560,1
2019,574.6,640.1,611.7,610.0,2,540,2
2019,536.8,526.1,573.7,558.8,1,640,1
2019,430.5,424.0,510.7,423.4,1,320,1
2019,614.5,579.6,575.8,649.6,1,600,1
2019,488.5,491.7,480.1,460.5,1,440,1
2019,498.5,593.9,631.5,449.1,2,640,2
2019,389.3,503.1,492.7,418.6,1,540,1
2019,510.7,511.1,538.2,565.0,1,640,3
2019,568.5,545.5,580.4,658.3,1,740,3
2019,625.0,651.7,622.9,685.9,2,660,2
2019,400.8,466.2,571.2,533.6,1,580,1
2019,371.2,442.9,482.8,427.7,1,520,1
2019,554.5,607.4,602.5,423.3,2,700,2
2019,387.8,456.2,488.4,450.5,2,440,2
2019,561.0,610.8,585.4,655.2,1,680,1
2019,538.8,510.1,528.3,637.6,1,520,1
2019,459.2,550.1,515.5,489.7,1,460,1
2019,589.8,574.0,615.4,627.3,2,560,2
2019,548.5,584.6,624.3,756.6,1,900,3
2019,382.9,552.1,481.2,579.3,2,680,2
2019,402.5,488.1,438.8,510.3,1,540,1
2019,473.6,517.4,558.2,572.0,2,600,2
2019,347.9,451.3,354.9,446.8,1,340,1
2019,442.0,459.8,528.6,561.9,2,480,2
2019,611.0,683.6,517.2,648.5,1,800,1
2019,327.9,458.1,397.2,393.7,2,360,2
2019,408.5,455.4,511.1,535.4,1,540,1
2019,509.6,558.4,497.0,465.7,1,660,1
2019,476.9,474.2,506.7,450.4,1,340,3
2019,663.8,698.1,658.4,859.2,1,880,1
2019,508.4,513.2,533.1,416.3,1,620,3
2019,387.1,536.4,508.6,443.2,1,600,1
2019,599.6,649.3,635.6,495.6,2,540,2
2019,492.9,524.3,563.3,435.0,1,640,3
2019,465.6,557.0,559.1,452.4,1,580,1
2019,461.7,566.1,541.2,608.3,1,760,1
2019,558.4,578.2,538.5,698.7,2,800,2
2019,500.1,492.1,514.8,467.1,1,540,1
2019,497.9,585.3,569.2,526.7,2,580,2
2019,430.1,529.4,518.6,378.2,1,440,1
2019,521.0,484.5,520.9,431.2,2,600,2
2019,527.2,533.7,416.8,395.7,1,440,1
2019,433.4,472.9,529.6,486.5,1,520,1
2019,453.2,530.2,556.1,591.3,2,620,2
2019,354.1,369.0,498.6,410.8,2,560,2
2019,468.7,533.2,511.3,492.9,1,560,1
2019,667.6,650.5,654.2,771.7,1,920,1
2019,504.6,586.3,559.8,625.1,1,560,3
2019,448.2,324.5,442.9,462.6,1,480,1
2019,558.4,604.6,583.9,512.3,1,720,1
2019,0.0,361.7,438.7,0.0,1,500,1
2019,444.2,502.3,461.1,426.0,1,600,1
2019,438.3,424.4,351.5,389.6,1,0,3
2019,479.4,418.3,468.1,378.3,1,620,1
2019,470.1,472.1,467.5,478.1,2,740,2
2019,395.0,388.3,376.5,368.3,2,280,2
2019,448.6,335.7,544.5,508.4,2,680,2
2019,441.8,407.6,500.8,511.0,1,560,1
2019,463.0,449.7,530.8,372.8,1,660,1
2019,604.7,612.8,571.7,686.5,1,880,1
2019,521.0,480.5,539.7,641.3,3,720,2
2019,421.7,398.4,382.0,552.6,1,0,3
2019,363.3,367.6,446.9,522.4,2,0,2
2019,624.9,581.7,570.7,455.4,1,620,1
2019,445.8,408.9,490.2,448.1,2,560,2
2019,392.8,472.6,458.7,462.8,1,340,3
2019,489.7,568.8,553.5,596.1,2,600,2
2019,496.0,546.0,555.1,441.8,3,580,2
2019,485.8,530.2,500.9,644.8,1,740,1
2019,463.6,548.4,538.9,533.9,2,600,2
2019,612.3,665.2,585.9,735.1,3,700,2
2019,367.0,523.7,539.0,469.7,1,580,1
2019,397.8,421.0,436.5,426.9,1,340,1
2019,496.8,596.4,578.8,569.4,2,580,2
2019,369.7,459.5,448.8,401.3,1,440,1
2019,417.3,500.4,542.1,425.9,1,780,1
2019,564.3,569.3,605.7,455.6,1,600,1
2019,459.4,318.7,471.3,396.7,2,640,2
2019,503.8,519.1,544.4,421.6,3,840,2
2019,530.9,583.5,599.1,467.1,1,600,1
2019,564.9,645.3,606.8,639.3,1,880,1
2019,476.8,555.7,558.4,574.0,1,700,1
2019,486.9,513.4,534.1,406.4,1,640,1
2019,475.6,472.4,497.7,376.3,2,380,2
2019,475.6,586.8,575.0,615.0,1,600,1
2019,422.4,437.0,489.8,521.8,1,480,3
2019,382.6,456.1,453.9,389.1,2,480,2
2019,625.8,615.1,590.1,737.2,1,620,1
2019,598.8,621.9,607.3,781.2,1,560,1
2019,599.8,623.0,591.1,644.5,2,860,2
2019,419.8,384.0,380.6,386.9,2,380,2
2019,386.9,478.8,546.1,567.0,2,560,2
2019,495.1,521.2,524.8,630.2,2,600,2
2019,552.9,575.7,553.5,534.6,1,640,1
2019,488.1,441.5,436.0,418.5,1,380,1
2019,558.3,595.7,553.2,675.7,2,680,2
2019,591.1,579.5,561.4,653.5,3,600,2
2019,455.3,437.6,458.5,380.8,2,320,2
2019,454.8,459.7,516.0,432.5,2,600,2
2019,500.1,594.3,585.5,665.3,1,900,3
2019,550.2,546.5,540.8,538.9,1,460,1
2019,434.6,529.9,463.9,554.0,2,460,2
2019,567.1,626.8,565.9,734.1,3,960,2
2019,472.0,475.2,542.7,492.7,2,620,2
2019,385.2,337.8,493.2,542.7,2,420,2
2019,445.3,570.5,546.1,651.0,1,680,1
2019,461.5,524.1,454.4,417.4,1,560,3
2019,592.1,546.4,559.0,636.5,1,620,3
2019,477.3,521.1,564.0,562.5,2,560,2
2019,657.1,656.4,642.5,757.3,1,960,3
2019,512.5,535.3,544.7,408.9,1,540,1
2019,492.4,375.1,497.6,376.5,1,600,1
2019,487.9,455.0,480.6,377.9,1,540,1
2019,502.5,448.4,521.3,620.7,1,520,1
2019,517.3,421.1,483.0,435.1,1,300,3
2019,472.7,444.8,554.7,467.6,1,480,1
2019,603.2,576.8,614.3,685.4,1,640,1
2019,471.8,405.7,487.8,412.0,1,420,1
2019,488.3,512.5,485.3,420.0,3,640,2
2019,347.9,354.4,469.4,462.3,2,440,2
2019,495.4,488.2,532.1,534.0,2,620,2
2019,368.4,403.5,525.1,438.4,1,620,1
2019,408.5,438.9,530.4,640.4,1,640,1
2019,563.0,678.5,615.9,773.8,1,720,1
2019,615.2,562.1,565.6,583.4,1,640,1
2019,586.5,574.5,624.8,688.2,2,900,2
2019,496.3,569.9,590.1,670.7,2,520,2
2019,583.5,570.4,590.2,693.0,3,700,2
2019,501.3,612.5,598.2,703.1,1,760,1
2019,430.0,428.8,485.5,434.4,1,620,1
2019,452.2,491.2,524.5,674.4,1,560,1
2019,397.8,497.8,421.3,450.2,1,400,1
2019,381.9,486.2,518.2,404.5,1,660,1
2019,415.5,435.7,500.1,395.7,2,440,2
2019,449.7,553.1,510.7,568.4,1,920,1
2019,368.0,416.8,439.3,404.3,2,0,2
2019,452.3,482.4,517.7,397.1,1,580,1
2019,502.2,581.5,549.2,617.4,1,560,1
2019,503.8,559.1,544.6,585.7,2,640,2
2019,500.7,463.5,521.2,456.3,2,540,2
2019,533.8,653.7,604.5,737.0,1,760,1
2019,484.4,327.0,442.7,490.0,1,480,1
2019,433.2,508.1,503.1,385.7,1,660,1
2019,451.6,415.4,397.0,463.2,2,480,2
2019,551.2,508.0,570.9,574.3,3,900,2
2019,552.4,627.3,600.1,710.9,1,800,3
2019,487.8,503.1,541.0,509.4,1,540,3
2019,520.1,538.2,588.9,527.3,1,520,1
2019,391.4,491.0,431.6,375.4,1,320,3
2019,516.5,406.2,500.0,518.5,1,580,1
2019,530.5,600.7,626.0,572.4,3,920,2
2019,450.7,464.3,533.1,486.8,2,620,2
2019,359.0,431.6,436.2,465.7,1,440,1
2019,512.4,530.6,565.7,637.3,3,900,2
2019,414.6,552.4,493.1,441.8,3,600,2
2019,542.5,537.4,539.6,647.7,2,880,2
2019,465.5,510.0,474.3,513.1,2,480,2
2019,425.0,366.1,498.0,506.0,2,520,2
2019,442.3,414.5,429.3,436.3,1,560,1
2019,480.2,505.0,519.9,458.4,1,660,1
2019,363.2,409.9,377.4,386.9,2,280,2
2019,430.9,492.7,521.5,369.8,2,640,2
2019,543.2,482.3,571.9,581.5,1,480,1
2019,474.3,471.0,474.1,461.8,1,540,1
2019,332.7,441.1,475.5,385.8,1,560,1
2019,362.7,385.8,469.6,469.9,1,380,3
2019,556.3,585.9,615.7,547.4,1,860,3
2019,405.3,474.9,504.9,370.6,1,480,1
2019,433.2,493.2,535.2,497.8,1,620,1
2019,456.4,516.9,513.0,550.8,2,320,2
2019,432.0,537.1,478.9,443.8,1,500,1
2019,556.2,623.5,613.4,720.2,1,720,1
2019,565.0,607.5,590.9,673.2,1,780,1
2019,501.4,557.1,547.7,621.1,1,580,3
2019,349.5,537.8,520.5,479.0,1,640,1
2019,435.6,449.3,411.5,546.2,2,480,2
2019,434.1,498.4,556.1,640.0,1,500,3
2019,418.8,401.9,523.3,449.0,2,440,2
2019,608.8,662.4,613.7,734.1,3,720,2
2019,500.0,554.1,577.8,475.5,2,620,2
2019,434.0,376.6,542.4,651.3,1,300,1
2019,398.6,398.4,429.2,553.5,1,560,3
2019,442.7,459.7,533.4,464.9,1,540,3
2019,575.0,595.6,555.1,609.9,1,600,1
2019,484.8,496.5,538.1,503.9,1,640,1
2019,358.7,422.5,444.2,368.6,1,400,1
2019,502.4,567.1,542.6,625.0,1,600,1
2019,403.6,460.7,409.5,369.1,1,0,1
2019,429.1,401.9,488.2,374.9,1,440,1
2019,587.5,573.3,588.2,675.3,1,680,3
2019,537.6,586.4,592.3,559.0,1,740,1
2019,411.9,410.1,424.9,470.1,2,580,2
2019,599.8,600.4,592.9,666.3,3,740,2
2019,383.3,340.4,473.8,365.0,1,480,1
2019,524.4,550.7,528.5,551.6,1,520,3
2019,389.0,528.5,537.9,450.1,2,560,2
2019,552.4,545.8,581.4,729.1,2,600,2
2019,420.9,454.0,507.1,439.1,2,520,2
2019,526.5,436.0,559.1,462.9,1,660,1
2019,557.2,619.2,621.9,547.4,1,700,1
2019,356.5,454.0,488.5,419.2,2,480,2
2019,394.6,536.8,506.4,393.4,1,400,1
2019,563.5,492.0,545.2,588.6,1,560,3
2019,496.0,559.7,551.0,390.5,1,480,1
2019,462.5,558.4,551.9,620.7,2,660,2
2019,428.0,422.0,535.8,603.8,2,660,2
2019,512.1,539.7,545.7,495.5,1,400,1
2019,427.4,496.5,539.7,571.7,2,0,2
2019,348.9,518.4,493.8,464.1,1,460,1
2019,538.7,554.3,517.7,410.2,1,660,1
2019,459.8,547.9,502.5,570.9,3,520,2
2019,502.5,548.2,534.0,657.7,3,620,2
2019,411.0,417.0,491.8,393.3,2,240,2
2019,388.1,324.3,396.6,364.2,1,600,1
2019,418.3,544.3,504.0,464.6,1,600,1
2019,402.3,436.1,491.4,426.2,2,640,2
2019,550.6,576.7,575.7,476.0,1,480,3
2019,402.5,445.2,379.9,486.7,2,420,2
2019,464.6,543.7,569.8,596.3,2,700,2
2019,445.8,405.7,467.2,525.3,1,660,1
2019,384.1,359.5,330.2,477.7,1,600,3
2019,534.1,579.3,583.5,494.9,2,900,2
2019,636.6,598.7,618.8,658.7,1,800,1
2019,495.4,490.2,512.3,397.9,2,600,2
2019,454.6,383.1,361.5,425.6,2,320,2
2019,541.2,465.2,490.4,558.3,1,380,1
2019,427.1,366.1,518.9,549.2,1,560,1
2019,541.6,510.3,563.8,595.4,1,640,1
2019,484.4,593.6,543.7,641.3,1,420,3
2019,487.1,514.6,555.3,413.9,1,600,1
2019,485.4,559.5,593.9,568.1,1,700,1
2019,566.0,546.7,500.3,570.9,1,580,1
2019,461.8,563.6,542.2,532.3,1,580,3
2019,381.6,402.6,447.9,373.0,2,540,2
2019,561.5,549.2,580.9,685.7,3,780,2
2019,570.0,477.4,451.0,620.2,1,640,1
2019,410.0,440.7,510.3,549.0,2,600,2
2019,507.0,537.4,520.4,544.1,1,500,1
2019,370.7,344.6,492.9,431.3,1,420,1
2019,579.9,566.6,563.1,540.1,1,540,1
2019,359.3,413.4,497.4,422.0,1,500,3
2019,606.1,617.9,615.3,677.8,1,740,1
2019,489.7,500.8,503.0,433.4,2,560,2
2019,568.6,686.8,598.8,728.9,1,940,3
2019,512.2,583.8,574.5,511.9,1,580,1
2019,376.2,376.4,363.9,452.3,2,460,2
2019,633.9,643.9,650.4,684.6,1,920,1
2019,393.6,495.1,494.5,444.8,2,740,2
2019,493.3,626.9,608.7,687.6,2,920,2
2019,458.2,490.7,514.6,497.8,1,560,1
2019,561.2,519.5,556.8,592.9,2,620,2
2019,580.6,595.7,547.6,629.3,1,820,1
2019,464.4,446.1,509.1,490.2,2,500,2
2019,601.8,567.8,560.2,541.3,2,680,2
2019,569.4,629.8,611.0,678.4,1,580,1
2019,641.0,580.9,606.7,659.1,1,920,1
2019,572.0,602.0,574.5,714.4,1,460,1
2019,489.3,610.2,569.3,490.0,1,640,1
2019,446.6,521.0,527.0,528.8,1,620,1
2019,479.9,521.5,575.4,551.6,2,640,2
2019,528.5,540.4,535.4,475.2,1,500,1
2019,336.9,473.3,454.5,379.3,1,560,1
2019,566.9,575.4,564.6,613.9,2,800,2
2019,493.5,356.6,507.3,495.3,1,360,1
2019,623.0,662.4,601.3,813.0,1,720,3
2019,417.0,498.5,528.3,416.8,1,540,1
2019,535.1,561.6,597.3,617.7,1,640,1
2019,501.7,437.0,542.0,620.8,2,640,2
2019,609.4,628.7,610.7,724.4,1,920,1
2019,379.3,424.7,439.3,393.7,2,540,2
2019,674.6,671.1,659.0,815.1,3,960,2
2019,539.2,546.0,607.3,620.1,2,600,2
2019,456.3,466.8,500.4,437.2,1,660,1
2019,485.7,605.0,608.7,616.1,1,660,1
2019,404.7,427.0,455.3,484.2,1,720,3
2019,415.1,397.5,361.7,377.6,2,280,2
2019,356.0,499.7,470.8,454.9,1,400,1
2019,555.9,629.4,587.7,759.1,1,760,1
2019,647.6,605.7,596.8,787.8,1,780,1
2019,491.1,473.6,526.3,409.8,1,440,1
2019,532.5,569.0,540.8,614.1,2,600,2
2019,552.6,518.7,462.6,427.1,1,620,3
2019,482.6,563.8,554.1,647.4,1,940,1
2019,536.0,576.2,553.8,572.4,2,680,2
2019,500.8,553.4,539.5,469.1,1,540,1
2019,348.0,561.1,518.6,478.9,2,560,2
2019,499.2,551.3,549.5,523.7,1,640,1
2019,603.8,623.0,564.8,575.2,2,800,2
2019,472.1,595.2,518.5,538.7,2,800,2
2019,536.5,615.9,568.4,521.6,1,880,3
2019,440.8,552.5,550.8,663.6,1,660,3
2019,441.4,394.9,476.0,375.3,2,400,2
2019,470.8,484.7,545.3,508.1,2,560,2
2019,562.0,476.7,608.4,592.9,2,700,2
2019,356.9,427.5,547.2,401.6,1,340,1
2019,487.2,532.3,490.8,619.1,2,740,2
2019,526.0,609.6,571.5,680.8,1,640,3
2019,448.1,362.3,492.6,494.6,1,440,3
2019,514.5,535.9,475.1,531.0,2,620,2
2019,491.7,592.8,562.0,531.2,1,480,3
2019,559.3,607.9,576.7,722.2,3,620,2
2019,526.5,605.2,614.0,606.8,2,780,2
2019,374.0,436.1,435.4,390.7,1,300,1
2019,409.3,511.7,520.6,424.7,1,640,3
2019,398.7,512.1,498.7,378.4,2,580,2
2019,579.6,584.1,576.3,631.9,1,440,1
2019,610.2,626.8,622.9,712.8,1,920,1
2019,458.3,447.5,398.4,455.4,1,500,1
2019,422.0,365.7,487.9,419.8,1,580,1
2019,537.5,539.0,522.0,564.1,2,380,2
2019,386.5,412.2,366.2,418.3,1,260,1
2019,466.5,371.1,564.3,604.5,1,580,1
2019,486.3,430.4,520.3,402.2,2,560,2
2019,354.3,625.2,570.7,466.4,2,520,2
2019,572.0,419.6,417.0,494.1,1,760,1
2019,418.7,460.5,492.3,464.0,2,580,2
2019,465.0,563.1,551.8,695.0,2,620,2
2019,514.0,615.2,581.0,690.4,1,660,1
2019,385.8,437.1,426.7,390.3,2,380,2
2019,497.4,515.0,546.2,454.7,1,460,3
2019,396.4,495.4,552.5,514.8,1,460,1
2019,415.7,533.1,563.8,500.3,2,660,2
2019,462.3,567.4,558.8,448.6,1,580,1
2019,382.6,424.0,461.2,392.8,1,540,1
2019,368.1,437.4,425.1,424.9,1,680,3
2019,621.0,599.9,594.9,742.2,1,580,1
2019,365.0,428.7,532.6,589.6,1,600,1
2019,430.3,445.5,503.3,455.0,1,500,1
2019,497.7,582.5,531.8,628.7,1,520,3
2019,516.7,590.5,567.6,613.3,2,660,2
2019,614.1,520.2,582.1,450.9,1,540,1
2019,496.1,430.8,492.4,439.3,1,560,1
2019,459.8,515.9,498.8,517.4,1,520,3
2019,518.3,544.9,607.2,660.9,1,660,1
2019,481.6,483.3,478.7,376.1,1,480,1
2019,443.2,387.2,502.5,403.0,1,540,1
2019,468.9,423.0,484.3,418.0,1,580,1
2019,446.4,521.6,566.1,617.3,2,600,2
2019,539.6,469.2,542.0,481.8,1,520,1
2019,426.6,465.5,494.1,404.3,1,440,1
2019,496.1,551.1,576.2,458.8,1,660,1
2019,544.6,589.1,616.5,503.3,1,640,1
2019,529.1,584.0,570.1,648.9,2,960,2
2019,401.7,376.5,400.1,427.9,1,440,1
2019,491.1,564.5,516.3,492.6,2,520,2
2019,355.0,371.1,536.2,470.2,2,460,2
2019,410.2,478.3,549.4,401.8,2,640,2
2019,545.2,568.9,603.3,580.9,1,780,1
2019,528.8,590.7,586.8,520.9,2,700,2
2019,442.4,543.6,537.7,599.1,1,580,3
2019,443.9,572.5,552.7,537.8,2,640,2
2019,456.9,351.3,514.9,450.4,1,580,1
2019,508.9,442.3,492.0,378.9,1,340,1
2019,474.0,512.2,488.0,395.1,1,0,3
2019,643.6,556.9,613.9,674.3,1,740,1
2019,487.9,552.4,561.2,434.3,1,700,1
2019,500.5,468.3,494.2,566.5,1,680,1
2019,536.6,587.3,567.0,530.3,1,320,1
2019,505.7,569.2,567.2,644.9,1,740,3
2019,489.1,441.4,456.2,501.9,1,540,1
2019,455.3,414.4,469.0,419.2,1,420,1
2019,371.4,462.5,488.3,446.5,1,560,1
2019,447.2,409.1,453.9,375.6,1,520,1
2019,422.5,503.9,514.0,394.7,1,360,1
2019,431.7,436.1,435.9,391.7,1,520,1
2019,462.8,551.1,480.9,409.7,1,540,1
2019,411.1,512.6,461.0,368.5,1,500,1
2019,334.8,353.8,459.7,419.0,1,360,1
2019,463.2,579.2,548.2,628.4,2,500,2
2019,418.3,455.2,476.8,451.7,1,680,3
2019,637.4,586.1,627.5,593.4,1,800,1
2019,589.1,503.6,465.6,516.1,1,500,1
2019,517.7,612.5,568.2,537.5,1,920,1
2019,581.2,607.3,619.8,700.8,1,540,1
2019,443.4,493.5,525.6,432.6,2,680,2
2019,565.7,547.1,586.9,496.5,3,660,2
2019,556.3,648.4,606.3,674.4,2,980,2
2019,627.8,613.5,595.0,691.6,1,800,3
2019,527.0,592.2,569.8,523.7,1,460,1
2019,396.5,520.0,495.1,544.8,1,580,1
2019,576.0,552.3,524.9,579.7,1,840,1
2019,378.2,446.1,427.8,387.3,2,360,2
2019,414.7,426.1,426.3,469.9,1,380,3
2019,451.8,428.9,485.8,445.5,1,340,1
2019,465.8,501.8,537.6,464.0,1,500,1
2019,479.0,480.4,543.7,448.4,2,620,2
2019,397.9,511.7,498.5,424.1,1,620,1
2019,477.3,545.9,568.4,542.6,1,600,3
2019,447.1,341.4,474.9,378.0,2,0,2
2019,462.5,537.3,510.5,477.4,1,520,1
2019,453.9,540.9,538.9,419.3,2,660,2
2019,574.7,609.0,600.9,546.1,1,920,1
2019,533.5,570.5,575.3,531.7,2,420,2
2019,413.1,465.5,512.7,462.6,1,720,1
2019,460.7,538.0,564.5,486.1,1,580,1
2019,374.8,420.5,410.1,405.8,1,640,3
2019,466.3,527.3,546.6,531.8,1,560,1
2019,577.1,605.1,605.9,497.4,1,720,1
2019,556.6,567.5,564.7,412.9,2,600,2
2019,542.0,595.3,592.1,597.0,1,440,1
2019,439.7,505.5,495.1,422.4,1,520,1
2019,521.7,650.9,567.3,658.8,1,880,1
2019,386.9,350.2,394.2,557.6,1,300,1
2019,627.9,651.3,597.0,735.6,1,740,1
2019,444.9,471.8,513.9,603.8,2,580,2
2019,527.0,475.6,488.0,403.6,1,640,1
2019,482.7,391.4,349.0,376.5,2,380,2
2019,422.5,544.3,419.9,376.6,1,580,3
2019,567.7,546.7,521.4,681.5,1,540,3
2019,505.8,391.7,527.3,608.4,1,340,1
2019,411.0,450.2,461.6,519.1,1,0,3
2019,577.3,586.7,613.6,580.6,2,580,2
2019,446.9,573.9,567.1,468.2,2,620,2
2019,491.4,517.2,507.1,608.5,2,740,2
2019,624.3,683.7,629.8,429.0,1,900,3
2019,539.7,574.3,596.6,563.9,2,900,2
2019,343.5,412.5,413.0,461.8,1,0,1
2019,361.6,401.8,471.4,502.3,1,300,1
2019,359.3,422.8,526.0,446.1,1,400,1
2019,361.6,553.2,558.8,489.2,2,680,2
2019,465.4,398.0,464.2,567.4,1,520,1
2019,454.8,618.9,535.9,659.2,1,560,1
2019,520.4,553.0,587.6,563.3,1,620,1
2019,464.8,480.9,491.9,462.2,1,600,1
2019,468.5,537.7,560.8,513.7,1,320,1
2019,466.3,497.8,529.0,546.3,2,640,2
2019,524.0,665.4,609.7,577.0,1,840,1
2019,481.3,558.8,536.0,442.6,1,600,1
2019,462.8,532.2,555.1,537.2,2,400,2
2019,435.7,489.8,509.3,442.5,1,600,1
2019,432.2,502.6,545.3,617.8,1,360,3
2019,519.3,461.1,536.2,616.4,2,660,2
2019,600.4,630.0,584.5,585.8,1,640,1
2019,564.0,611.7,643.0,582.3,1,860,1
2019,493.8,473.0,505.7,490.7,1,260,1
2019,418.7,440.2,325.4,402.5,1,0,1
2019,658.5,681.7,579.7,666.0,1,960,1
2019,542.4,579.8,583.5,440.7,1,520,1
2019,539.6,612.3,556.0,701.4,2,620,2
2019,432.7,591.4,549.3,581.3,1,540,1
2019,471.7,589.0,569.1,524.7,1,460,1
2019,388.1,463.1,508.0,526.5,1,600,1
2019,418.5,401.8,462.3,385.3,1,780,1
2019,549.6,566.4,580.8,538.7,2,860,2
2019,466.7,399.9,405.5,515.4,2,560,2
2019,443.4,453.3,517.2,581.2,2,580,2
